,id_EXIST,lang,tweet,hard_label_task1,soft_label_task1,original
200546,200546,en,need get ambig character sheet canon glam screenshot one <right_single_quote> miss vital trait like big arm huge as <url>,0,0.16666666666666666,need to get ambie a character sheet in his canon glam… i have this screenshot one but it’s missing vital traits like his big arms and his huge ass https://t.co/1BskeQEwwc
200547,200547,en,<noun> something might suggest cousin male one represent joshi do female no hr since <eclipses> basically canon point,0,0.5,@RatedEArt Something I might suggest with Corrin is have the Male one represent Hoshido and Female Nohr since...  That's basically canon at this point.
200548,200548,en,<noun> <x> beta design would evolve <left_double_quote> gun <left_double_quote> <left_double_quote> artillery tank <left_double_quote> regular fish regular octopus make sense beta design canon,0,0.0,"@productions_rtb @electri_kevin That's just the beta designs where they would have evolved from ""gun"" to ""artillery tank"" --now they're just a regular fish and a regular octopus so it doesn't make any sense at all. The beta designs are not canon."
200549,200549,en,<adp> <verb> <person> look may know yet canon face steam nose,0,0.0,"@Zapper216 @PorcelainMaid @Girl_Dm_ Look, they may not know it yet, but this is canon 😤"
200550,200550,en,because like bro obvious even small thing pretty much canon point like <eclipses> yeah 3 id say hope making sense,0,0.16666666666666666,becauseLIKE BRO ITS SO OBVIOUS even if its a small thing they're pretty much canon at this point because like.... yeah. its 3 am idk what I'm saying but i hope I'm making sense
200551,200551,en,see dc ben 10 own warner medium wonder last couple year roll ben plumber dc canon love see crossover green lantern corp like imagine grand max get gl ring explode head <url>,0,0.16666666666666666,"Seeing that both DC and Ben 10 are owned by Warner Media, I've been wondering for the last couple years why they haven't rolled Ben and the Plumbers into DC canon. I'd love to see him crossover with the Green Lantern Corps. Like just imagine if Grandpa Max got a GL Ring🤯 https://t.co/DBs0p2mxUl"
200552,200552,en,yoo han canon maiden ix omg <url>,0,0.0,yoohan canon in kaizenix omg https://t.co/y1fYt99jXr
200553,200553,en,<noun> ok queer cod still <right_single_quote> mean <right_single_quote> lesbian last time sexuality canon could bi pan know queer face roll eye,1,0.6666666666666666,"@earthlingdiego ok her being queer coded still doesn’t mean she’s a lesbian. For the last time, her sexuality is not canon. She could be bi or pan or you know…queer 🙄"
200554,200554,en,marvel <left_double_quote> everyone daredevil kingpin confirm canon mcu huh <right_single_quote> like spider man well three cinematic wall crawler one movie <right_double_quote> dc <left_double_quote> guy want u <hashtag_start> restore snyder verse <hashtag_end> noon silly <right_single_quote> lol plan,0,0.0,"Marvel: “Here everyone, have Daredevil and Kingpin confirmed to be canon in the MCU ! Huh what’s that you like Spider-Man !? Well have all three cinematic wall crawlers in one movie”DC: “You guys want us to #RestoreTheSnyderVerse !? Nooo silly that’s over lol we have a plan"
200555,200555,en,<noun> canon voice one make uo reading line,0,0.0,@KUMlHOCOOKIE The only canon voices are the ones I make uo when reading their lines
200556,200556,en,miracle bisexual isabela lesbian luis straight ally color straight ally camino either gay pan oni also non binary gender fluid work canon,0,0.3333333333333333,"Mirabel = Bisexual (She/They)Isabela = Lesbian (She/Her)Luisa = Straight ally (She/Her)Dolores = Straight ally (She/Her)Camilo = Either gay, pan or omni (also non-binary/genderfluid works) (CANON: He/They)"
200557,200557,en,<prop> fabric expand exist canon new format <eclipses> say somewhat defensive,0,0.0,"@howardtayler It's not fanfic, it's expanding the existing canon in a new format....she said, somewhat defensively."
200558,200558,en,<org> idea annoy saw people spamming chat like pls love god canon stop ask,0,0.16666666666666666,@carstairsbur you have no idea how annoyed i was when i saw people spamming that at her in her chat. like pls for the love of god- it's not canon. stop asking!!!
200559,200559,en,<noun> <into> literal canon proof 19 sa ukr alone could beat k a guy a ok,0,0.3333333333333333,@HEBlYT @2sideAnime There is literal canon proof that by 19 sasukr alone could beat kaguya but ok
200560,200560,en,<prop> also acknowledge canonical literally never do anything good intention canon abusive corrupt problem kidnap potentially una living black child,0,0.16666666666666666,"@tgwdlmluvbot And also acknowledge that he canonically has literally never done anything with good intentions and is in canon, abusive, corrupt, and had no problem kidnapping and potentially unaliving a black child"
200561,200561,en,<num> think every time response act charity <left_double_quote> feel look good <right_double_quote> like ok crucial part act kindness part someone else help act part weigh giver deserve canonization,0,0.0,"@challah_chic I think about this every time the response to an act of charity is “they just did it to feel/look good” like, ok? Is the crucial part of an act of kindness the part where *someone else is helped by the act*, or the part where we weigh in on if the giver deserves canonization..?"
200562,200562,en,90 tv patriarch make grow men cry today <right_single_quote> bonus ep unexpected flight experience mark go back tender moment 2017 prompt tv dad deserve canonization check see still resonate headphone <url> <url>,0,0.0,"Which '90s TV patriarch can make grown men cry? In today’s bonus ep, after an unexpected in-flight experience, Mark goes back to a tender moment from 2017 prompted by a tv dad that deserves canonization, and checks in to see if it still resonates. ⁣🎧https://t.co/01zq8BrBhW https://t.co/5wkizAajzJ"
200563,200563,en,<noun> <noun> canonization process take year,0,0.0,@KanayoMarcus @IgboHistoFacts The canonization process takes years
200564,200564,en,<hashtag_start> pope <hashtag_end> <hashtag_start> francis <hashtag_end> cite <hashtag_start> hate <hashtag_end> report blame rule raja <hashtag_start> mart karma <hashtag_end> create <hashtag_start> conflict <hashtag_end> indian society announce canonization dev a a hay be pillar vatican may 15 2022 church official say <url>,0,0.0,"#Pope #Francis cited a #hate report that blames rule of Raja #Martandavarma and creates #conflict in Indian society while announcing canonization of  Devasahayam Pillai in Vatican on May 15, 2022, Church officials said in https://t.co/L4KMaif8Gs"
200565,200565,en,think petition vatican put billy preston fast track canonization,0,0.0,I think we should petition the Vatican to put Billy Preston on the fast track to canonization.
200566,200566,en,<verb> dispute i jma jurist post canonization right i jma companion suppose great weight seem active female engagement e g gaisha <right_single_quote> ra role early jurisprudence attest mark ash <right_single_quote> al ij ba 1,0,0.16666666666666666,"@still_reading Not disputing this, but this is ijma of the jurists post-canonization, right? Ijma of companions, which is supposed to have greater weight, seemed to have more active female engagement.  For e.g. Aisha’s (ra) role in early jurisprudence, as attested to in Zarkashī’s al-Ijāba. /1"
200567,200567,en,reader comment unhappy marriage annulment <left_double_quote> post conciliar canonization total heartbreaking mess catholic hero <left_double_quote> <left_double_quote> catholic approach animal without humanize cater revolution <left_double_quote> <url> <url>,0,0.16666666666666666,"Readers comment:• Unhappy marriages, annulments• ""With the post-Conciliar canonization being a total heartbreaking mess, where are the Catholic heroes?""• ""How should Catholics approach animals without humanizing them/catering to the Revolution?""https://t.co/mdkiydk5jd https://t.co/4e8syK3052"
200568,200568,en,<org> <noun> <org> think canonization mistake,0,0.16666666666666666,@brianfraga @ThomasReeseSJ @NCRonline I too thought his canonization was a mistake.
200569,200569,en,<left_double_quote> pope saint piu x x blue eye shine in corrupt body find intact time exhumation <eclipses> <left_double_quote> <url>,0,0.16666666666666666,""" Pope Saint Piux X's blue eyes shine through his incorrupt body found intact at the time of exhumation...""      https://t.co/t27Yko8kZi"
200570,200570,en,problem sell scripture doctrine ignore process canonization understand bible come,0,0.0,A problem with Sola Scriptura doctrine is that it ignores the process of Canonization. The understanding of how the Bible came to be.
200571,200571,en,<noun> abuse people ashamed canonization haber,0,0.16666666666666666,@JuliaFello Abused people should be ashamed by the canonization of Huber
200572,200572,en,<verb> <x> <prop> <right_single_quote> start canonization immediately,0,0.0,@EarlBosemanUSA @ic_lib @business We’ll start the canonization immediately!
200573,200573,en,feel like ascend instead actually descend feel like canonization bible much spiritually enlighten,0,0.16666666666666666,"I feel like we're not ascending. Instead, we're actually descending. I feel like, before the canonization of the Bible, we were so much more spiritually enlightened."
200574,200574,en,<noun> <person> although actually opinion biblical canonization pretty much map bible book authority state catholic church however claim personal ignorance many area lol,0,0.0,"@HalCWatson1 @Par4thecourseC Although actually the opinions about Biblical canonization, who and when, are pretty much all over the map, The Other Bible (book) was my authority for stating the Catholic Church however, I claim personal ignorance here as in many other areas LOL."
